gen,fevals_median,fevals_p5,fevals_p10,fevals_p90,fevals_p95,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
859,3408422,2908998,3017105,3750353,3800513,2.7912707e-5,2.0307241e-5,2.0969785e-5,5.744921e-5,7.836383e-5,6.604263e-5,4.2675547e-5,4.661674e-5,0.000748759,0.0031629738,-879.5834350585938,-916.1654052734375,-912.473388671875,-796.5741577148438,-760.8711547851562,-703.5902099609375,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.3057,72.78046,79.10008,155.86319,166.48874,47.319736,28.818104,34.712208,63.71131,70.40734,51,36,38,68,72,62.717587,61.924274,62.16977,63.40802,63.684547
860,3412376,2912647,3020750,3755188,3805305,2.7421698e-5,2.0307241e-5,2.0969785e-5,5.744921e-5,7.836383e-5,6.604263e-5,4.2675547e-5,4.661674e-5,0.000748759,0.0031629738,-881.6243896484375,-916.1654052734375,-912.473388671875,-796.5741577148438,-760.8711547851562,-703.673583984375,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.3057,72.78046,79.10008,155.86319,166.48874,47.641663,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.717587,61.924274,62.16977,63.40802,63.684547
861,3416312,2916515,3024518,3759864,3809961,2.7421698e-5,2.0307241e-5,2.0969785e-5,5.744921e-5,7.836383e-5,6.604263e-5,4.2675547e-5,4.661674e-5,0.000748759,0.0031629738,-881.6243896484375,-916.1654052734375,-912.473388671875,-796.5741577148438,-760.8711547851562,-703.673583984375,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.3057,72.78046,79.10008,155.86319,166.48874,47.641663,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.717587,61.924274,62.177658,63.417255,63.684547
862,3420471,2919730,3028152,3764174,3814685,2.7421698e-5,2.0067331e-5,2.0866733e-5,5.744921e-5,7.836383e-5,6.604263e-5,4.2675547e-5,4.661674e-5,0.000748759,0.0031629738,-881.6243896484375,-917.5321044921875,-913.0398559570312,-796.5741577148438,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.3057,72.78046,79.10008,155.86319,166.48874,47.70578,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.717598,61.924274,62.177658,63.422714,63.684547
863,3424527,2923554,3031834,3768958,3819225,2.7421698e-5,2.0067331e-5,2.0866733e-5,5.744921e-5,7.836383e-5,6.604263e-5,4.2675547e-5,4.661674e-5,0.000748759,0.0031629738,-881.6243896484375,-917.5321044921875,-913.0398559570312,-796.5741577148438,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.3057,72.78046,79.10008,155.86319,166.48874,47.70578,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.717587,61.924274,62.177658,63.431732,63.686176
864,3428400,2927401,3035674,3773314,3824142,2.7421698e-5,2.0067331e-5,2.0866733e-5,5.744921e-5,7.836383e-5,6.604263e-5,4.2675547e-5,4.6545792e-5,0.00041675678,0.0031629738,-881.6243896484375,-917.5321044921875,-913.0398559570312,-796.5741577148438,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.3057,72.78046,79.10008,155.86319,166.48874,47.70578,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.717587,61.924274,62.17109,63.432472,63.686176
865,3432410,2931102,3039378,3777777,3828879,2.7297297e-5,2.0067331e-5,2.0866733e-5,5.744921e-5,7.836383e-5,6.559832e-5,4.2675547e-5,4.6545792e-5,0.00041675678,0.0031629738,-882.1472778320312,-917.5321044921875,-913.0398559570312,-796.5741577148438,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.8087,72.78046,79.10008,155.86319,166.48874,47.80863,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.717587,61.924274,62.17472,63.431328,63.69764
866,3436730,2935027,3042955,3781791,3833509,2.7297297e-5,2.0067331e-5,2.0866733e-5,5.744921e-5,7.836383e-5,6.559832e-5,4.2675547e-5,4.6545792e-5,0.00041675678,0.0031629738,-882.1472778320312,-917.5321044921875,-913.0398559570312,-796.5741577148438,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.8087,72.78046,79.10008,155.86319,166.48874,47.80863,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.71154,61.94435,62.17472,63.439117,63.69764
867,3440766,2938889,3046514,3786557,3838183,2.7297297e-5,2.0067331e-5,2.0866733e-5,5.744921e-5,7.836383e-5,6.559832e-5,4.2675547e-5,4.6545792e-5,0.00041675678,0.0031629738,-882.1472778320312,-917.5321044921875,-913.0398559570312,-796.5741577148438,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.8087,72.78046,79.10008,155.86319,166.48874,47.80863,28.818104,35.220543,63.71131,70.40734,51,36,38,68,72,62.72558,61.9572,62.17675,63.439117,63.68615
868,3445050,2942545,3050471,3790843,3842860,2.7296444e-5,2.0067331e-5,2.0866733e-5,5.7449342e-5,7.836383e-5,6.604263e-5,4.2675547e-5,4.6545792e-5,0.00041675678,0.0031629738,-882.15087890625,-917.5321044921875,-913.0398559570312,-796.573974609375,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-639.7164916992188,-602.969970703125,114.8087,72.78046,79.10008,155.86319,166.48874,47.80863,28.818104,35.220543,62.046722,69.58607,52,36,38,68,72,62.730087,61.9572,62.17675,63.43985,63.68615
869,3449259,2946287,3054266,3795452,3847558,2.7421698e-5,2.0067331e-5,2.0866733e-5,5.7449342e-5,7.836383e-5,6.604263e-5,4.2545053e-5,4.6545792e-5,0.00041675678,0.0031629738,-881.6243896484375,-917.5321044921875,-913.0398559570312,-796.573974609375,-760.8711547851562,-703.7766723632812,-763.848876953125,-753.8155517578125,-640.3862915039062,-602.969970703125,114.8087,72.78046,79.10008,154.27321,166.48874,47.80863,28.818104,35.220543,60.602524,69.58607,52,36,38,67,72,62.727364,61.961666,62.17825,63.43985,63.69612
870,3453240,2950134,3057987,3800156,3852252,2.7421698e-5,2.0307241e-5,2.0866733e-5,5.7449342e-5,7.836383e-5,6.603268e-5,4.2545053e-5,4.615439e-5,0.00041675678,0.0031629738,-881.6243896484375,-916.1654052734375,-913.0398559570312,-796.573974609375,-760.8711547851562,-703.7766723632812,-765.0206909179688,-753.8155517578125,-640.3862915039062,-602.969970703125,114.8087,72.78046,79.10008,154.27321,166.48874,47.80863,28.818104,35.220543,60.602524,69.58607,52,36,38,67,72,62.727364,61.961666,62.17825,63.451855,63.717648
871,3457552,2953886,3061444,3804417,3856964,2.7421698e-5,2.0307241e-5,2.0866733e-5,5.7449342e-5,7.836383e-5,6.603268e-5,4.2545053e-5,4.615439e-5,0.00070357573,0.0031629738,-881.6243896484375,-916.1654052734375,-913.0398559570312,-796.573974609375,-760.8711547851562,-703.7766723632812,-765.0206909179688,-753.8155517578125,-640.3862915039062,-602.969970703125,114.8087,72.78046,79.10008,154.27321,163.05688,47.80863,28.818104,35.220543,60.602524,69.58607,52,36,38,67,71,62.73357,61.961666,62.17825,63.462223,63.729053
872,3461642,2958121,3065216,3808880,3861481,2.7421698e-5,2.0307241e-5,2.0866733e-5,5.7449342e-5,7.836383e-5,6.603268e-5,4.2545053e-5,4.615439e-5,0.00070357573,0.0031629738,-881.6243896484375,-916.1654052734375,-913.0398559570312,-796.573974609375,-760.8711547851562,-704.37841796875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-602.969970703125,114.8087,72.78046,79.10008,154.27321,163.05688,47.70578,28.818104,35.220543,60.602524,69.58607,52,36,38,67,71,62.73357,61.961666,62.17825,63.462223,63.729053
873,3465781,2962065,3068839,3813386,3866229,2.7421698e-5,2.0307241e-5,2.0866733e-5,5.5415774e-5,7.457968e-5,6.559832e-5,4.2545053e-5,4.615439e-5,0.00070357573,0.0031629738,-881.6243896484375,-916.1654052734375,-913.0398559570312,-800.7184448242188,-766.56298828125,-704.37841796875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-602.969970703125,115.12926,72.78046,79.10008,154.27321,163.05688,47.80863,30.346296,35.30506,60.602524,70.40734,52,36,38,67,68,62.740246,61.961666,62.17825,63.462223,63.718903
874,3469889,2965563,3072258,3817999,3870938,2.7421698e-5,1.984121e-5,2.042957e-5,5.5415774e-5,7.457968e-5,6.603268e-5,4.151116e-5,4.615439e-5,0.00070357573,0.0031629738,-881.6243896484375,-918.8353271484375,-915.474853515625,-800.7184448242188,-766.56298828125,-704.5546875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-602.969970703125,115.12926,72.78046,79.10008,155.86319,166.48874,48.031673,30.346296,35.30506,60.602524,70.40734,52,36,38,68,72,62.740246,61.961666,62.17825,63.469982,63.72932
875,3474109,2968949,3075857,3822413,3875680,2.7912707e-5,1.984121e-5,2.042957e-5,5.5415774e-5,7.457968e-5,6.559832e-5,4.151116e-5,4.6545792e-5,0.00070357573,0.0030182763,-879.5834350585938,-918.8353271484375,-915.474853515625,-800.7184448242188,-766.56298828125,-704.5546875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-612.8770751953125,115.098976,72.78046,79.10008,155.86319,166.48874,48.031673,30.346296,35.30506,60.602524,70.40734,51,36,38,67,70,62.729294,61.961666,62.17825,63.483356,63.72932
876,3478202,2973020,3079384,3826755,3880535,2.7421698e-5,1.984121e-5,2.0425605e-5,5.5415774e-5,7.457968e-5,6.559832e-5,4.151116e-5,4.6545792e-5,0.00070357573,0.0030182763,-881.6243896484375,-918.8353271484375,-915.4971313476562,-800.7184448242188,-766.56298828125,-704.5546875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-612.8770751953125,115.098976,72.78046,79.10008,156.57579,166.48874,48.62285,30.346296,35.30506,60.602524,70.40734,52,36,38,67,70,62.729294,61.961666,62.195652,63.483356,63.72932
877,3482228,2976639,3083119,3830929,3885540,2.7421645e-5,1.984121e-5,2.0425605e-5,5.5415774e-5,7.457968e-5,6.603268e-5,4.151116e-5,4.6545792e-5,0.00070357573,0.0030182763,-881.6245727539062,-918.8353271484375,-915.4971313476562,-800.7184448242188,-766.56298828125,-705.3797607421875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-612.8770751953125,114.8087,72.78046,79.10008,155.86319,166.48874,48.031673,30.346296,35.30506,60.602524,70.40734,51,36,38,67,70,62.729294,61.961666,62.195652,63.49625,63.737896
878,3486358,2980692,3086602,3835352,3890490,2.7421645e-5,1.984121e-5,2.0425605e-5,5.5415774e-5,7.457968e-5,6.603268e-5,4.151116e-5,4.6545792e-5,0.00070357573,0.0030182763,-881.6245727539062,-918.8353271484375,-915.4971313476562,-800.7184448242188,-766.56298828125,-705.3797607421875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-612.8770751953125,114.8087,72.78046,79.10008,155.86319,166.48874,48.031673,30.346296,35.30506,60.602524,70.40734,51,36,38,67,70,62.7456,61.961666,62.195652,63.49625,63.7434
879,3490339,2984593,3090218,3839739,3895074,2.7421645e-5,1.984121e-5,2.0425605e-5,5.5415774e-5,7.457968e-5,6.603268e-5,4.151116e-5,4.6545792e-5,0.00070357573,0.0030182763,-881.6245727539062,-918.8353271484375,-915.4971313476562,-800.7184448242188,-766.56298828125,-705.3797607421875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-612.8770751953125,114.8087,72.78046,79.10008,155.86319,166.48874,48.031673,30.346296,35.30506,60.602524,70.40734,51,36,38,67,70,62.7456,61.961666,62.204647,63.49625,63.7434
880,3494183,2988555,3093551,3844130,3899589,2.7912707e-5,1.984121e-5,2.0425605e-5,5.5415774e-5,7.457968e-5,6.783476e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0030182763,-879.5834350585938,-918.8353271484375,-915.4971313476562,-800.7184448242188,-766.56298828125,-705.3797607421875,-765.0206909179688,-753.8155517578125,-640.3862915039062,-612.8770751953125,114.3057,72.78046,79.10008,154.27321,164.79184,47.268963,30.346296,35.30506,60.372852,70.40734,51,36,38,67,68,62.7456,61.970016,62.193203,63.49625,63.724964
881,3498250,2992276,3097400,3848435,3904476,2.7421645e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.783476e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0030182763,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-705.3797607421875,-765.0206909179688,-753.8155517578125,-643.1795654296875,-612.8770751953125,114.3057,72.78046,79.10008,155.86319,164.79184,47.268963,30.346296,35.30506,60.372852,70.40734,51,36,38,67,70,62.7456,61.973118,62.202152,63.49625,63.724964
882,3502195,2995889,3101177,3853095,3909460,2.7421645e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.783476e-5,4.24046e-5,4.8173486e-5,0.00070357573,0.0030182763,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-705.3797607421875,-765.0206909179688,-754.1722412109375,-643.1795654296875,-612.8770751953125,114.25568,76.93934,83.17766,155.86319,164.79184,47.641663,30.346296,35.30506,60.372852,70.40734,51,36,38,67,70,62.7456,61.973118,62.202152,63.50726,63.724964
883,3506355,2999438,3105192,3857753,3914016,2.7421645e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.8085414e-5,4.38831e-5,4.8866783e-5,0.00070357573,0.0030182763,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-705.483154296875,-765.0206909179688,-754.1722412109375,-643.1795654296875,-612.8770751953125,114.25568,76.93934,83.17766,155.86319,164.79184,47.268963,30.346296,35.30506,60.372852,70.40734,51,36,38,67,70,62.7456,61.96672,62.19072,63.50726,63.717285
884,3510251,3003348,3108516,3862095,3918795,2.7912707e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.837774e-5,4.38831e-5,4.8866783e-5,0.00070357573,0.0030182763,-879.5834350585938,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-705.483154296875,-765.0206909179688,-754.1722412109375,-643.1795654296875,-612.8770751953125,114.25568,76.93934,83.17766,155.86319,164.79184,46.947502,30.346296,35.30506,60.372852,70.40734,51,36,38,67,70,62.7456,61.96672,62.19072,63.509117,63.717285
885,3513949,3007193,3112365,3866623,3923470,2.7912707e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.837774e-5,4.38831e-5,4.8866783e-5,0.00070357573,0.0030182763,-879.5834350585938,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-705.483154296875,-765.0206909179688,-754.1722412109375,-643.1795654296875,-612.8770751953125,114.25568,76.93934,83.17766,155.86319,164.79184,46.947502,30.346296,35.30506,60.372852,70.40734,51,36,38,67,70,62.756443,61.966686,62.19072,63.509117,63.722927
886,3517897,3011300,3116021,3871207,3928051,2.7421655e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.939377e-5,4.38831e-5,4.8866783e-5,0.00070357573,0.0030182763,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-705.693115234375,-765.0206909179688,-754.1722412109375,-643.1795654296875,-612.8770751953125,114.25568,76.93934,83.17766,155.86319,164.79184,46.947502,30.346296,35.30506,60.372852,65.109024,51,36,38,68,70,62.75909,61.966686,62.19072,63.509117,63.71617
887,3522067,3014847,3119387,3875389,3932633,2.7421655e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0030182763,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-706.4578857421875,-765.0206909179688,-757.7539672851562,-643.1795654296875,-612.8770751953125,114.25568,76.93934,83.17766,155.86319,164.79184,46.837833,30.346296,35.30506,60.602524,65.109024,51,36,38,68,70,62.761307,61.971745,62.19072,63.509117,63.717834
888,3526342,3018883,3122637,3879815,3937278,2.7421655e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0030182763,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-706.4578857421875,-765.0206909179688,-757.7539672851562,-643.1795654296875,-612.8770751953125,114.25568,76.93934,83.17766,155.86319,164.79184,46.835205,30.346296,35.30506,60.372852,65.109024,51,36,38,67,70,62.761307,61.966686,62.19072,63.509117,63.72633
889,3530320,3022173,3126441,3884204,3941868,2.7421655e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.939377e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0030182763,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-706.4578857421875,-765.0206909179688,-757.7539672851562,-643.1795654296875,-612.8770751953125,114.8087,76.93934,83.17766,155.86319,164.79184,46.775795,30.346296,35.30506,60.372852,65.109024,51,36,38,67,70,62.74774,61.966686,62.19072,63.509117,63.72633
890,3534419,3025867,3129622,3888667,3946931,2.7421655e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.939377e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-706.4578857421875,-765.0206909179688,-757.7539672851562,-643.1795654296875,-612.8770751953125,114.8087,76.93934,83.17766,155.86319,164.79184,46.775795,30.346296,35.30506,60.372852,65.109024,51,36,38,67,70,62.752007,61.966686,62.19072,63.52011,63.728344
891,3538299,3029903,3133142,3893100,3951312,2.7421655e-5,1.936699e-5,2.0376365e-5,5.5415774e-5,7.457968e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-881.6245727539062,-921.6172485351562,-915.7747192382812,-800.7184448242188,-766.56298828125,-706.4578857421875,-765.0206909179688,-757.7539672851562,-643.1795654296875,-612.8770751953125,115.098976,76.93934,83.17766,155.86319,164.79184,46.775795,30.346296,35.30506,60.372852,65.109024,51,36,38,67,70,62.753754,61.966686,62.17971,63.52011,63.74318
892,3542207,3034060,3136875,3897183,3955879,2.7421655e-5,1.936699e-5,2.0376365e-5,5.980345e-5,7.729461e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-881.6245727539062,-921.6172485351562,-915.7747192382812,-791.95556640625,-762.4510498046875,-706.4578857421875,-765.0206909179688,-757.7539672851562,-643.1795654296875,-613.5400390625,114.8087,76.93934,83.17766,155.86319,164.79184,46.775795,29.769468,35.220543,60.372852,65.109024,51,36,38,67,70,62.762466,61.966686,62.18868,63.52011,63.74318
893,3546454,3038108,3140310,3901695,3960678,2.7421655e-5,1.936699e-5,2.0376365e-5,5.980345e-5,7.729461e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-881.6245727539062,-921.6172485351562,-915.7747192382812,-791.95556640625,-762.4510498046875,-706.4578857421875,-765.0206909179688,-757.7539672851562,-643.1795654296875,-614.6912841796875,114.8087,76.93934,83.17766,155.86319,164.79184,46.775795,29.769468,35.220543,60.372852,65.109024,51,36,38,67,70,62.76367,61.966686,62.17996,63.52011,63.74318
894,3550498,3042358,3143998,3906076,3965274,2.7421655e-5,1.936699e-5,2.0376365e-5,5.980345e-5,7.729461e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-881.6245727539062,-921.6172485351562,-915.7747192382812,-791.95556640625,-762.4510498046875,-707.7396240234375,-765.0206909179688,-757.7539672851562,-643.1795654296875,-614.6912841796875,114.8087,76.93934,83.17766,155.86319,164.79184,46.775795,29.769468,35.220543,60.372852,65.109024,51,36,38,67,70,62.764973,61.982277,62.19688,63.512615,63.74318
895,3554930,3046133,3147624,3910556,3969827,2.7835024e-5,1.936699e-5,2.0376365e-5,5.980345e-5,7.729461e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-879.9038696289062,-921.6172485351562,-915.7747192382812,-791.95556640625,-762.4510498046875,-707.7396240234375,-765.0206909179688,-757.7539672851562,-643.1795654296875,-614.6912841796875,114.25568,76.93934,83.17766,155.86319,164.79184,46.775795,29.769468,35.220543,60.372852,65.109024,51,36,38,67,70,62.764973,61.982277,62.19688,63.512615,63.755054
896,3559106,3049875,3151483,3914611,3974542,2.7421655e-5,1.936699e-5,2.0376365e-5,5.980345e-5,7.729461e-5,6.8085414e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-881.6245727539062,-921.6172485351562,-915.7747192382812,-791.95556640625,-762.4510498046875,-708.1488647460938,-765.0206909179688,-757.7539672851562,-643.1795654296875,-614.6912841796875,114.25568,76.93934,85.19565,155.86319,164.79184,46.835205,29.769468,35.220543,60.372852,65.109024,51,36,38,67,70,62.764973,61.97741,62.211517,63.512615,63.755054
897,3563197,3054084,3155211,3919056,3979339,2.7421655e-5,1.936699e-5,2.0376365e-5,5.980345e-5,7.729461e-5,6.837774e-5,4.38831e-5,4.8173486e-5,0.00070357573,0.0026022,-881.6245727539062,-921.6172485351562,-915.7747192382812,-791.95556640625,-762.4510498046875,-708.1488647460938,-765.0206909179688,-757.7539672851562,-643.1795654296875,-614.6912841796875,114.8087,76.93934,85.19565,155.86319,164.79184,46.835205,29.769468,35.30506,60.372852,65.109024,51,36,38,67,70,62.770622,61.97741,62.211517,63.512615,63.755054
